URL,url_length,has_ip_address,has_at_symbol,num_dots,num_hyphens,num_subdomains,is_https,has_port,url_depth,has_double_slash_redirect,domain_length,has_suspicious_keywords,path_length,query_length,num_special_chars,tld_in_path,domain_age_days,is_shortened_url,num_digits_in_domain,has_valid_ssl,Label
imovefc.com/,12,0,0,1,0,0,0,0,1,0,0,0,12,0,0,1,-1,0,0,0,good
onlineworldofwrestling.com/profiles/a/21st-century-fox.html,59,0,0,2,0,0,0,0,3,0,0,0,59,0,0,1,-1,0,0,0,good
ykacl.ca/fasdproject.htm,24,0,0,2,0,0,0,0,1,0,0,0,24,0,0,0,-1,0,0,0,good
topix.com/winter-sports/francois-bourque,40,0,0,1,0,0,0,0,2,0,0,0,40,0,0,1,-1,0,0,0,good
rekrim.addr.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0BnZWlzc2xlci1rZW5uemVpY2hudW5nLmRl&ixh=cG9ydGxvb2tzLmJpeg=Message-ID:&ctr_=DE,144,0,0,4,0,0,0,0,2,0,0,0,35,108,9,1,-1,0,0,0,bad
christopherdallo.org/,21,0,0,1,0,0,0,0,1,0,0,0,21,0,0,1,-1,0,0,0,good
facebook.com/blaqkaudio?sk=wall,31,0,0,1,0,0,0,0,1,0,0,0,23,7,2,1,-1,0,0,0,good
www.cs.arizona.edu/patterns/weaving/books/tws_mach_1.pdf,56,0,0,4,0,0,0,0,4,0,0,0,56,0,0,0,-1,0,0,0,good
evri.com/person/nicholas-corea-0x50aebf,39,0,0,1,0,0,0,0,2,0,0,0,39,0,0,1,-1,0,0,0,good
mail-archive.com/pml1@yahoogroups.com/msg13473.html,51,0,1,3,0,0,0,0,2,0,0,0,51,0,1,1,-1,0,0,0,good
www.abb.com/railway,19,0,0,2,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
lymphedemapeople.com/thesite/shriners_resources_for_children.htm,64,0,0,2,0,0,0,0,2,0,0,0,64,0,0,1,-1,0,0,0,good
answers.com/topic/le-passage-film,33,0,0,1,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
5dollarjumpstart.info/,22,0,0,1,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,bad
www.weird.com/~woods/projects/smail.html,40,0,0,3,0,0,0,0,3,0,0,0,40,0,0,1,-1,0,0,0,good
flickr.com/photos/lifeontheedge/2781455504/,43,0,0,1,0,0,0,0,4,0,0,0,43,0,0,1,-1,0,0,0,good
linkedin.com/pub/rachel-laker-alexander/9/9a9/542,49,0,0,1,0,0,0,0,5,0,0,0,49,0,0,1,-1,0,0,0,good
artrepublic.com/artists/223-laurence-sackman.html,49,0,0,2,0,0,0,0,2,0,0,0,49,0,0,1,-1,0,0,0,good
sfbayview.com/2008/one-on-one-with-yusuf-bey-iv-part-1/,55,0,0,1,0,0,0,0,3,0,0,0,55,0,0,1,-1,0,0,0,good
publicrecords.com/people-search-records/mark-k-littlejohn,57,0,0,1,0,0,0,0,2,0,0,0,57,0,0,1,-1,0,0,0,good
www.ibm.com/developerworks/java/library/j-threads2.html,55,0,0,3,0,0,0,0,4,0,0,0,55,0,0,1,-1,0,0,0,good
rootsrockreggaerestaurant.com/joomla/plugins/extension/joomla/gm/index.html,75,0,0,2,0,0,0,0,6,0,0,0,75,0,0,1,-1,0,0,0,bad
history-timeline.deepthi.com/sports-history-timeline/sports-timeline-1901-1910.html,83,0,0,3,0,0,0,0,2,0,0,0,83,0,0,1,-1,0,0,0,good
193.239.152.131:8080/templates/compiled/synio/root.cert,55,1,0,4,0,0,0,0,4,0,0,0,55,0,0,0,-1,0,0,0,bad
genforum.genealogy.com/lemieux/all.html,39,0,0,3,0,0,0,0,2,0,0,0,39,0,0,1,-1,0,0,0,good
ca.linkedin.com/directory/people/ca/L29.html,44,0,0,3,0,0,0,0,4,0,0,0,44,0,0,1,-1,0,0,0,good
otse.org/,9,0,0,1,0,0,0,0,1,0,0,0,9,0,0,1,-1,0,0,0,good
stylesendnblisprestval.xyz,26,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,-1,0,0,0,bad
tkfuqqqjbsfgwojv.work/upload/_dispatch.php,42,0,0,2,0,0,0,0,2,0,0,0,42,0,0,0,-1,0,0,0,bad
zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/,72,0,0,1,0,0,0,0,6,0,0,1,72,0,0,0,-1,0,0,0,bad
novarubalka.com/media/kunena/DHL/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@sghambros.com,121,0,1,3,0,0,0,0,5,0,0,0,49,71,5,1,-1,0,0,0,bad
shakti.sunaarise.com/admin/session/file_doc.php?l=_jehfuq_vjoxjogydw_oxk0k0qwhtogydw_product-userid&amp;userid=&amp;userid_jehjoxk0idw_joxk0idd=,144,0,0,3,0,0,0,0,3,0,0,0,47,96,6,1,-1,0,0,0,bad
cacamadf.bget.ru/,17,0,0,2,0,0,0,0,1,0,0,0,17,0,0,0,-1,0,0,0,bad
examiner.com/restaurant-in-oakland/fentons-creamery-ice-cream-flight-tastings,77,0,0,1,0,0,0,0,2,0,0,0,77,0,0,1,-1,0,0,0,good
baseball-almanac.com/teamstats/roster.php?y=1974&t=KCA,54,0,0,2,0,0,0,0,2,0,0,0,41,12,4,1,-1,0,0,0,good
designboom.com/contemporary/naturalarchitecture.html,52,0,0,2,0,0,0,0,2,0,0,0,52,0,0,1,-1,0,0,0,good
local.yahoo.com/info-20207996-floral-expressions-espanola,57,0,0,2,0,0,0,0,1,0,0,0,57,0,0,1,-1,0,0,0,good
juanpedroperez.com/fotos/photos/xfs_extension.exe,49,0,0,2,0,0,0,0,3,0,0,0,49,0,0,1,-1,0,0,0,bad
fasttrackfundraising.com/chocolate-candy-bar-fundraiser.php,59,0,0,2,0,0,0,0,1,0,0,0,59,0,0,1,-1,0,0,0,good
youtube.com/watch?v=HDHhoKXQCLI,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
zdiaran.sk/021ygs7/,19,0,0,1,0,0,0,0,2,0,0,0,19,0,0,0,-1,0,0,0,bad
mefelec.com/mas/GD/verification.php,35,0,0,2,0,0,0,0,3,0,0,0,35,0,0,1,-1,0,0,0,bad
www.levenez.com/lang/,21,0,0,2,0,0,0,0,2,0,0,0,21,0,0,1,-1,0,0,0,good
mp3lyrics.org/g/grace-jones/la/,31,0,0,1,0,0,0,0,4,0,0,0,31,0,0,1,-1,0,0,0,good
amazon.com/Magnificent-Friend-Howlin-Rain/dp/B0012OTVOO,55,0,0,1,0,0,0,0,3,0,0,0,55,0,0,1,-1,0,0,0,good
pastehtml.com/view/bzu0lfpex.html,33,0,0,2,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,bad
www.cs.ualberta.ca/~chinook/,28,0,0,3,0,0,0,0,2,0,0,0,28,0,0,0,-1,0,0,0,good
193.169.252.6/m4/lib/bs.dll,27,1,0,4,0,0,0,0,3,0,0,0,27,0,0,0,-1,0,0,0,bad
en.wikipedia.org/wiki/Robert_Sweeney,36,0,0,2,0,0,0,0,2,0,0,0,36,0,0,1,-1,0,0,0,good
www.sans.org/resources/policies/Internal_Lab_Security_Policy.doc,64,0,0,3,0,0,0,0,3,0,0,0,64,0,0,1,-1,0,0,0,good
theintelligencer.net/page/content.detail/id/558680/James-Oden.html?nav=516,74,0,0,3,0,0,0,0,5,0,0,0,66,7,2,1,-1,0,0,0,good
www.amatravel.ro/system/logs/hsg.exe,36,0,0,3,0,0,0,0,3,0,0,0,36,0,0,0,-1,0,0,0,bad
www.twitteronbusiness.com/~tracbcom/images/wbsccr.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43650a0550451c07a8cbdfc0442a82b384190a0550451c07a8cbdfc0442a82b38419,207,0,0,3,0,0,0,0,3,0,0,0,53,153,4,1,-1,0,0,0,bad
avoiceformen.com/feminism/the-myth-of-womens-oppression/,56,0,0,1,0,0,0,0,3,0,0,0,56,0,0,1,-1,0,0,0,good
city-data.com/school/Lowell-Michigan.html,41,0,0,2,0,0,0,0,2,0,0,0,41,0,0,1,-1,0,0,0,good
www.indiepages.com/sandcastle/,30,0,0,2,0,0,0,0,2,0,0,0,30,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Martine,29,0,0,2,0,0,0,0,2,0,0,0,29,0,0,1,-1,0,0,0,good
www.bloggerdirectory.info/~spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htm?signonlob=cons&gt;http:/67.225.179.163/~spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htm?signonlob=cons&gt;,213,1,0,15,0,0,0,0,5,0,0,1,90,122,6,1,-1,0,0,0,bad
cbssports.com/mlb/teams/roster/KC/kansas-city-royals,52,0,0,1,0,0,0,0,5,0,0,0,52,0,0,1,-1,0,0,0,good
gee.cs.oswego.edu/dl/classes/EDU/oswego/cs/dl/util/concurrent/intro.html,72,0,0,4,0,0,0,0,9,0,0,0,72,0,0,0,-1,0,0,0,good
perfectpeople.net/biography/10111/henry-rollins.htm,51,0,0,2,0,0,0,0,3,0,0,0,51,0,0,1,-1,0,0,0,good
deli-info.pl/mod/wells/cmd-login=b4a93aab14d6d85caa830c3cc27292db/?email=&amp;reff=NzkxM2IyMDRkYWM1M2U1NmM1MDI4MDRhZWM0NmNmNzA=,127,0,0,1,0,0,0,0,4,0,0,1,66,60,6,0,-1,0,0,0,bad
siken3d.com/oy0f3om,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,bad
en.wikipedia.org/wiki/Joseph_Frobisher,38,0,0,2,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,good
xmujkqloyo.info/data/info.php,29,0,0,2,0,0,0,0,2,0,0,0,29,0,0,1,-1,0,0,0,bad
freebase.com/view/en/national_professional_soccer_league,56,0,0,1,0,0,0,0,3,0,0,0,56,0,0,1,-1,0,0,0,good
localhistory.kclibrary.org/cdm4/results.php?CISOOP1=exact&CISOBOX1=Department%20Stores&CISOFIELD1=subjec&CISOROOT=/Local,120,0,0,3,0,0,0,0,2,0,0,0,43,76,9,1,-1,0,0,0,good
current.com/entertainment/movies/92343626_the-first-kenyan-sci-fi-film-pumzi-screened-at-the-sundance-film-festival.htm,119,0,0,2,0,0,0,0,3,0,0,0,119,0,0,1,-1,0,0,0,good
wikimapia.org/11804/Ordway-Building,35,0,0,1,0,0,0,0,2,0,0,0,35,0,0,1,-1,0,0,0,good
173.216.247.74/Ares13.zip,25,1,0,4,0,0,0,0,1,0,0,0,25,0,0,0,-1,0,0,0,bad
spoke.com/info/pSehKU/NancyArnautoff,36,0,0,1,0,0,0,0,3,0,0,0,36,0,0,1,-1,0,0,0,good
lyrics007.com/Maroon%205%20Lyrics/Wake%20Up%20Call%20Lyrics.html,64,0,0,2,0,0,0,0,2,0,0,0,64,0,5,1,-1,0,0,0,good
frameworth.com/cart/Jocelyn-Guevremont-Team-Canada-posing-8x10-p-7934.html,74,0,0,2,0,0,0,0,2,0,0,0,74,0,0,1,-1,0,0,0,good
sf.funcheap.com/history-tour-series-chinatown-oakland-6/,56,0,0,2,0,0,0,0,2,0,0,0,56,0,0,1,-1,0,0,0,good
'www.e-wings.com.cn/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',135,0,0,8,0,0,0,0,2,0,0,1,36,98,11,1,-1,0,0,0,bad
windowsupdatecache.com/,23,0,0,1,0,0,0,0,1,0,0,1,23,0,0,1,-1,0,0,0,bad
joespizzakc.com/JoesKellys.html,31,0,0,2,0,0,0,0,1,0,0,0,31,0,0,1,-1,0,0,0,good
streamingthe.net/WYUL-94.7-Hits-FM-Chateaugay-Top-40/p/15543,60,0,0,2,0,0,0,0,3,0,0,0,60,0,0,1,-1,0,0,0,good
corp.bankofamerica.com/public/public.portal?_pd_page_label=products/regions/emea,80,0,0,3,0,0,0,0,2,0,0,0,43,36,2,1,-1,0,0,0,good
qvwu4f.lecopabohyxppw.net/ekew9eg35z\nwww.lavoro24.it/messaggio.php?titolo=Attenzione%21&testo=Password+non+corretta%2C+o+non+corrispondente+a+nessun+utente+registrato.&redirect=%2Fcandidatura_password.php%3FoffertaID%3D49506%26aziendaID%3D0&rtime=5&grazie=&popup=,264,0,0,7,0,0,0,0,2,0,0,0,67,196,19,1,-1,0,0,0,bad
'www.ahtjgroup.com/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',134,0,0,7,0,0,0,0,2,0,0,1,35,98,11,1,-1,0,0,0,bad
amazon.co.uk/Fear-Black-Planet-Public-Enemy/dp/B0000024IE,57,0,0,2,0,0,0,0,3,0,0,0,57,0,0,0,-1,0,0,0,good
sertomadb.org/,14,0,0,1,0,0,0,0,1,0,0,0,14,0,0,1,-1,0,0,0,good
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Muskingum%20River,76,0,0,3,0,0,0,0,3,0,0,0,46,29,5,1,-1,0,0,0,good
encycl.opentopia.com/K/KA/KAM,29,0,0,2,0,0,0,0,3,0,0,0,29,0,0,1,-1,0,0,0,good
en.goldenmap.com/Vada_Pinson,28,0,0,2,0,0,0,0,1,0,0,0,28,0,0,1,-1,0,0,0,good
jp1wq.lucirabydevpps.info/emqtoxclk9\nwww.doblatuproductividad.com/000ded60ea040d013384ba6eac24fdf1.php?q=0d7b158348ae52cb7b6ba8107059ce4d,138,0,0,5,0,0,0,0,2,0,0,0,103,34,2,1,-1,0,0,0,bad
bollycurry.com/celeb/shreya-ghoshal/,36,0,0,1,0,0,0,0,3,0,0,0,36,0,0,1,-1,0,0,0,good
uk.ask.com/wiki/WOIO,20,0,0,2,0,0,0,0,2,0,0,0,20,0,0,1,-1,0,0,0,good
dockets.justia.com/browse/state-circuit_courts/state-circuit_courts/court-ca8/,78,0,0,2,0,0,0,0,5,0,0,0,78,0,0,1,-1,0,0,0,good
mp3shake.com/en/artist/2540-Bob_Brookmeyer_mp3_download.html,60,0,0,2,0,0,0,0,3,0,0,0,60,0,0,1,-1,0,0,0,good
blackhawks.nhl.com/club/news.htm?id=594271,42,0,0,3,0,0,0,0,2,0,0,0,32,9,2,1,-1,0,0,0,good
www.digitaljournal.com/news/?articleID=3116,43,0,0,2,0,0,0,0,2,0,0,0,28,14,2,1,-1,0,0,0,good
perfectstorm.warnerbros.com/,28,0,0,2,0,0,0,0,1,0,0,0,28,0,0,1,-1,0,0,0,good
mp3bear.com/?q=love+rainbow+arashi,34,0,0,1,0,0,0,0,1,0,0,0,12,21,2,1,-1,0,0,0,good
www.stanford.edu/~sdkamvar/papers/eigentrust.pdf,48,0,0,3,0,0,0,0,3,0,0,0,48,0,0,0,-1,0,0,0,good
dictionary.reverso.net/french-english/cirque,44,0,0,2,0,0,0,0,2,0,0,0,44,0,0,1,-1,0,0,0,good
j-source.ca/calendar-j-events,29,0,0,1,0,0,0,0,1,0,0,0,29,0,0,0,-1,0,0,0,good
en.wikipedia.org/wiki/Utopia_(uneXpect_album),45,0,0,2,0,0,0,0,2,0,0,0,45,0,0,1,-1,0,0,0,good
lookupanyone.com/namelistings/b.html,36,0,0,2,0,0,0,0,2,0,0,0,36,0,0,1,-1,0,0,0,good
www.qingdaedu.net/photo/images/?us.battle.net/login/en/?ref=hukqcffus.battle.net/d3/en/index&amp;app=com-d3,107,0,0,6,0,0,0,0,3,0,0,1,31,75,5,1,-1,0,0,0,bad
paypal.com.us.webapps.mpp.security.buyer.protection.service.id.900147.xtarhely.hu/ed77892443177fc8fa6aecce61b1a72d/,115,0,0,12,0,0,0,0,2,0,0,0,115,0,0,1,-1,0,0,0,bad
www.tx.ncsu.edu/jtatm/volume3issue4/Articles/Vasile/vasile_full_78_03.pdf,73,0,0,4,0,0,0,0,5,0,0,0,73,0,0,0,-1,0,0,0,good
realbollywood.com/2011/06/ram-sampath-hits-back-anubhav-sinha-bhaag-dk-bose.html,80,0,0,2,0,0,0,0,3,0,0,0,80,0,0,1,-1,0,0,0,good
sehinton.com/,13,0,0,1,0,0,0,0,1,0,0,0,13,0,0,1,-1,0,0,0,good
yaskawadrivesystems.com/,24,0,0,1,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,bad
search.espn.go.com/greg-hardy/college-football/28,49,0,0,3,0,0,0,0,3,0,0,0,49,0,0,1,-1,0,0,0,good
delilahsdairy.blogspot.com/,27,0,0,2,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
myspace.com/flirtinlust,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,good
www.xceedsoft.com/products/SmartNet/,36,0,0,2,0,0,0,0,3,0,0,0,36,0,0,1,-1,0,0,0,good
stillyourmind.com.au/,21,0,0,2,0,0,0,0,1,0,0,0,21,0,0,1,-1,0,0,0,good
greenetouch.com/max/,20,0,0,1,0,0,0,0,2,0,0,0,20,0,0,1,-1,0,0,0,good
alumnihighschool.net/2010/04/stoughton-high-school-stoughton-massachusetts/,75,0,0,1,0,0,0,0,4,0,0,0,75,0,0,1,-1,0,0,0,good
unithistories.com/officers/RCN_officers.html,44,0,0,2,0,0,0,0,2,0,0,0,44,0,0,1,-1,0,0,0,good
extremeskins.com/showthread.php?105479-Redskin-s-History-101-Dexter-Manley,74,0,0,2,0,0,0,0,1,0,0,0,31,42,1,1,-1,0,0,0,good
www.drjamez.com/entrustment,27,0,0,2,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
lpmxp2055.com,13,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,-1,0,0,0,bad
experienceproject.com/question-answer/Logical-Deep-Thinkers-Find-It-Harder-To-Make-Friends-But-Easier-To-Keep-Them-Do-You-Agree-And-Why/162356,142,0,0,1,0,0,0,0,3,0,0,0,142,0,0,1,-1,0,0,0,good
arvindudyog.com/bright/bright/drake/bright/f93da77b540b8df6d605266cc12c9928/,76,0,0,1,0,0,0,0,6,0,0,0,76,0,0,1,-1,0,0,0,bad
fecielo.com/germany,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
sansonestoyota.com/,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
www.online-mediacents.com/,26,0,0,2,0,0,0,0,1,0,0,0,26,0,0,1,-1,0,0,0,bad
imdb.com/name/nm0564738/,24,0,0,1,0,0,0,0,3,0,0,0,24,0,0,1,-1,0,0,0,good
filepie.us/?title=Playhouse_Disney,34,0,0,1,0,0,0,0,1,0,0,0,11,22,2,0,-1,0,0,0,good
www.ywway.ru/wp-content/themes/chronicles/www.paypal.co.uk/paypal/paypal.htm,76,0,0,6,0,0,0,0,6,0,0,0,76,0,0,0,-1,0,0,0,bad
csoz.deimand.com/images/4107201728/535235035/,45,0,0,2,0,0,0,0,4,0,0,0,45,0,0,1,-1,0,0,0,bad
8coupons.com/discounts/dallas-vigilantes-arena-football-club-75219,66,0,0,1,0,0,0,0,2,0,0,0,66,0,0,1,-1,0,0,0,good
scphysiciangroup.com/,21,0,0,1,0,0,0,0,1,0,0,0,21,0,0,1,-1,0,0,0,good
sintaxedigital.com.br/dosecerta/wp-admin/js/Assurance/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/9f4f47dc98d94a8f900b64d808879c35,141,0,0,2,0,0,0,0,10,0,0,0,141,0,1,1,-1,0,0,0,bad
youtube.com/watch?v=8n-DAIuZv84,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
linkedin.com/pub/john-ritter/8/658/657,38,0,0,1,0,0,0,0,5,0,0,0,38,0,0,1,-1,0,0,0,good
sportscardforum.com/showthread.php?t=1445887,44,0,0,2,0,0,0,0,1,0,0,0,34,9,2,1,-1,0,0,0,good
youtube.com/watch?v=mkwGO-EmCKM,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
facebook.com/fzaraza,20,0,0,1,0,0,0,0,1,0,0,0,20,0,0,1,-1,0,0,0,good
ika3i.hcd4w6i.top/?zn2KcbifKhzGCIc=l3SKfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWkpfRrxDcaAxAq8CQHbBqiV72zeIdJppzlUKBumJUyOodQFFd,187,0,0,2,0,0,0,0,1,0,0,0,18,168,2,0,-1,0,0,0,bad
eyejoeun.com/54fc3rc3fr,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,bad
karayurt.nl/487ygfh?lanyocqaqem=lanyocqaqem,43,0,0,1,0,0,0,0,1,0,0,0,19,23,2,0,-1,0,0,0,bad
obituaries.tylerpaper.com/obituaries/tylerpaper/obituary.aspx?n=darrell-forester-pee-wee&pid=152313646,102,0,0,3,0,0,0,0,3,0,0,0,61,40,4,1,-1,0,0,0,good
business-data-name.com/business-services/page-9062.html,55,0,0,2,0,0,0,0,2,0,0,0,55,0,0,1,-1,0,0,0,good
myspace.com/extraactionmarchingband,35,0,0,1,0,0,0,0,1,0,0,0,35,0,0,1,-1,0,0,0,good
youtube.com/watch?v=bqu5-_WmDg0,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
www.indyspine.com/wp-content/plugins/telekom/telekom_deutschland_gmbh,69,0,0,2,0,0,0,0,4,0,0,0,69,0,0,1,-1,0,0,0,bad
snowcaptraffic.com/records/jeanne,33,0,0,1,0,0,0,0,2,0,0,0,33,0,0,1,-1,0,0,0,good
cixtor4mfd.bimowamokykzzx.info/ceiui8y8bg\n,43,0,0,2,0,0,0,0,1,0,0,0,43,0,0,1,-1,0,0,0,bad
fietseling.org/~paypal/2614a9311e255dbb6291f58bc69c2cfa/index.html,66,0,0,2,0,0,0,0,3,0,0,0,66,0,0,1,-1,0,0,0,bad
encycl.opentopia.com/J/JO/JOS,29,0,0,2,0,0,0,0,3,0,0,0,29,0,0,1,-1,0,0,0,good
suhuttoprakanaliz.org/components/com_contact/index.htm,54,0,0,2,0,0,0,0,3,0,0,0,54,0,0,1,-1,0,0,0,bad
myshop.lk/6872VF.php,20,0,0,2,0,0,0,0,1,0,0,0,20,0,0,0,-1,0,0,0,bad
www.ii.com/internet/robots/procmail/qs/,39,0,0,2,0,0,0,0,5,0,0,0,39,0,0,1,-1,0,0,0,good
semantic-interaction.org/blog/,30,0,0,1,0,0,0,0,2,0,0,0,30,0,0,1,-1,0,0,0,good
xn--t8j4aa4n725onca313p206d.net/wp-content/plugins/wpsecone/executive/Arch/Archive/,83,0,0,1,0,0,0,0,7,0,0,0,83,0,0,1,-1,0,0,0,bad
last.fm/music/Kanye+West/My+Beautiful+Dark+Twisted+Fantasy,58,0,0,1,0,0,0,0,3,0,0,0,58,0,0,0,-1,0,0,0,good
schwabpnb.com/gmailmiddle.php,29,0,0,2,0,0,0,0,1,0,0,0,29,0,0,1,-1,0,0,0,bad
ericamcmanus.uppercaseliving.net/ShoppingCart.m,47,0,0,3,0,0,0,0,1,0,0,0,47,0,0,1,-1,0,0,0,good
evri.com/event/1937-nfl-draft-0x1496e7,38,0,0,1,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,good
insider.espn.go.com/espn/blog/index?name=Neyer_Rob&catID=Sport~10~10&catDesc=MLB,80,0,0,3,0,0,0,0,3,0,0,0,35,44,6,1,-1,0,0,0,good
blackeyefilms.wordpress.com/,28,0,0,2,0,0,0,0,1,0,0,0,28,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Robert_Simpson,36,0,0,2,0,0,0,0,2,0,0,0,36,0,0,1,-1,0,0,0,good
airlineadverts.com/,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,bad
newpartners.org/2006/speakers.html,34,0,0,2,0,0,0,0,2,0,0,0,34,0,0,1,-1,0,0,0,good
huffingtonpost.ca/2011/08/02/gerald-tremblay-montreal-infrastructure_n_916686.html,82,0,0,2,0,0,0,0,4,0,0,0,82,0,0,0,-1,0,0,0,good
"'www.guardian.co.uk/weblog/special/0,10627,744914,00.html'",58,0,0,4,0,0,0,0,3,0,0,0,58,0,0,0,-1,0,0,0,good
torrentreactor.net/torrents/2981687/Jimi-Hendrix-Live-at-the-Oakland-Coliseum-%28FLAC-amp%3B-Art%29,99,0,0,1,0,0,0,0,3,0,0,0,99,0,3,1,-1,0,0,0,good
www.zgcccn.com/page/bradesco.com.br/,36,0,0,4,0,0,0,0,3,0,0,0,36,0,0,1,-1,0,0,0,bad
en.wikipedia.org/wiki/Subsidiary,32,0,0,2,0,0,0,0,2,0,0,0,32,0,0,1,-1,0,0,0,good
facebook.com/RepBarbaraLee,26,0,0,1,0,0,0,0,1,0,0,0,26,0,0,1,-1,0,0,0,good
distrowatch.com/table.php?distribution=suse,43,0,0,2,0,0,0,0,1,0,0,0,25,17,2,1,-1,0,0,0,good
linkedin.com/in/ameliacampbell,30,0,0,1,0,0,0,0,2,0,0,0,30,0,0,1,-1,0,0,0,good
myspace.com/ronjarzombek,24,0,0,1,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,good
www.chanel-shops.org/property/Remax2/Remax/,43,0,0,2,0,0,0,0,4,0,0,0,43,0,0,1,-1,0,0,0,bad
teamsets4u.com/checklist/1991/1991linedriveaa.html,50,0,0,2,0,0,0,0,3,0,0,0,50,0,0,1,-1,0,0,0,good
english.turkcebilgi.com/George+Dixon+(captain),46,0,0,2,0,0,0,0,1,0,0,0,46,0,0,1,-1,0,0,0,good
espn.go.com/espnw/athletes-life/7098475/freak-nature,52,0,0,2,0,0,0,0,4,0,0,0,52,0,0,1,-1,0,0,0,good
batisto.cl/Newly/Come/,22,0,0,1,0,0,0,0,3,0,0,0,22,0,0,0,-1,0,0,0,bad
amandastephan.com/,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,good
dvd.selfip.net/,15,0,0,2,0,0,0,0,1,0,0,0,15,0,0,1,-1,0,0,0,bad
familytreemaker.genealogy.com/users/p/i/c/Marie-H-Pickard/WEBSITE-0001/UHP-Index.html,85,0,0,3,0,0,0,0,7,0,0,0,85,0,0,1,-1,0,0,0,good
shoppingfinder.ca/promotions-49-Quebec.html,43,0,0,2,0,0,0,0,1,0,0,0,43,0,0,0,-1,0,0,0,good
imdb.com/title/tt0222850/,25,0,0,1,0,0,0,0,3,0,0,0,25,0,0,1,-1,0,0,0,good
mog.com/artists/mn6776/creedence-clearwater-revival,51,0,0,1,0,0,0,0,3,0,0,0,51,0,0,1,-1,0,0,0,good
youtube.com/watch?v=KBsFtkGbecU,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
zeropointzero.com/,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,good
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coZFDisqJDOeNd4_mExRwuXHx1FFYa8XP9-DHflFwKkuBLK8SgeIqUuBkbXHL159VzuRXQXPLr_LWcWQlMeHWeMXjOfzqjcJguWjXwNVpknMzxbRAQwBsuC4rIrzTNxzXnzq415PI4aMLWW8h-4so1UfFLGo2hsy3UFhvlLSdvJAaPZWlIUP4aGsOmXi45l4zc6PMnuD4jSpx3taBvLx1d1XKOx6g==&amp;attredirects=1,337,0,0,3,0,0,0,0,3,0,0,1,78,258,6,1,-1,0,0,0,bad
