url_length,has_ip_address,has_at_symbol,num_dots,num_hyphens,num_subdomains,is_https,has_port,url_depth,has_double_slash_redirect,domain_length,has_suspicious_keywords,path_length,query_length,num_special_chars,tld_in_path,domain_age_days,is_shortened_url,num_digits_in_domain,has_valid_ssl,Result
46,0,0,2,0,0,0,0,3,0,13,1,26,0,0,0,-1,0,0,0,1
36,0,0,1,0,0,0,0,3,0,9,0,20,0,0,0,-1,0,0,0,1
42,0,0,3,0,1,0,0,1,0,16,0,19,0,0,0,11225,0,0,0,0
31,0,0,2,0,1,0,0,2,0,17,0,7,0,0,0,9643,0,0,0,0
45,0,0,1,0,0,0,0,2,0,11,0,27,0,0,0,11033,0,0,0,0
126,0,0,7,1,4,0,0,1,0,28,1,11,79,8,0,-1,0,0,0,1
33,0,0,1,0,0,0,0,1,0,20,0,6,0,0,0,1643,0,0,0,1
36,0,0,3,0,2,0,0,1,0,24,0,5,0,0,0,9597,0,0,0,0
86,0,0,4,0,2,0,0,5,0,43,1,36,0,0,0,4965,0,3,0,1
65,0,0,2,0,1,0,0,2,0,17,0,15,25,2,0,11433,0,0,0,0
32,0,0,1,0,0,0,0,2,0,14,0,11,0,0,0,8479,0,0,0,0
82,0,0,1,0,0,0,0,6,0,13,0,62,0,0,0,10396,0,0,0,0
28,0,0,1,0,0,0,0,1,0,10,0,11,0,0,0,-1,0,0,0,1
28,0,0,2,0,1,0,0,1,0,20,0,1,0,0,0,9723,0,0,0,1
44,0,0,1,0,0,0,0,2,0,12,0,25,0,0,0,11663,0,0,0,0
64,0,1,4,0,1,0,0,2,0,18,0,18,20,3,0,-1,0,0,0,1
30,0,0,1,0,0,0,0,1,0,22,0,1,0,0,0,2906,0,0,0,0
32,0,0,3,0,2,0,0,2,0,21,0,4,0,0,0,-1,0,1,0,1
41,0,0,2,0,0,0,0,2,0,11,0,23,0,0,0,7432,0,0,0,0
65,0,0,2,1,0,0,0,5,0,17,0,41,0,0,0,-1,0,0,0,1
32,0,0,3,0,2,0,0,1,0,24,0,1,0,0,0,8423,0,0,0,1
49,0,0,3,0,1,0,0,2,0,13,0,15,13,2,0,11531,0,0,0,0
74,0,0,1,0,0,0,0,3,0,18,0,49,0,0,0,7514,0,0,0,0
23,0,0,1,0,0,0,0,1,0,9,0,7,0,0,0,1523,0,0,0,0
35,0,0,3,0,2,0,0,2,0,20,0,8,0,0,0,14660,0,0,0,0
43,0,0,2,0,1,0,0,4,0,10,0,26,0,0,0,-1,0,0,0,1
68,0,0,3,0,2,0,0,2,0,20,0,15,25,2,0,11433,0,0,0,0
36,0,0,3,0,1,0,0,1,0,16,0,13,0,0,0,10185,0,0,0,0
90,0,0,3,1,1,0,0,3,0,24,0,59,0,0,0,9704,0,0,0,0
181,0,0,3,0,1,0,0,6,0,12,0,97,64,1,0,-1,0,0,0,1
33,0,0,2,0,1,0,0,1,0,25,0,1,0,0,0,-1,1,0,0,0
26,0,0,1,0,0,0,0,1,0,6,0,13,0,0,0,11369,0,0,0,0
26,0,0,2,1,1,0,0,1,0,18,0,1,0,0,0,-1,0,0,0,1
36,0,0,3,0,1,0,0,1,0,19,0,10,0,0,0,10600,0,0,0,0
27,0,0,2,0,0,0,0,1,0,11,0,9,0,0,0,-1,0,0,0,1
66,0,0,5,0,2,0,0,3,0,24,0,35,0,0,0,8372,0,4,0,1
55,0,0,2,0,0,0,0,1,0,15,0,33,0,0,0,8530,0,0,0,0
42,0,0,2,0,0,0,0,2,0,19,0,16,0,0,0,9248,0,0,0,0
40,0,0,2,0,0,0,0,1,0,17,0,16,0,0,0,-1,0,0,0,1
27,0,0,2,0,1,0,0,2,0,11,0,9,0,0,0,-1,0,0,0,0
22,0,0,1,0,0,0,0,2,0,7,0,8,0,0,0,7362,0,0,0,1
31,0,0,1,0,0,0,0,1,0,16,0,8,0,0,0,424,0,0,0,1
35,0,0,2,0,1,0,0,2,0,22,0,6,0,0,0,9732,1,0,0,0
60,0,0,1,0,0,0,0,5,0,14,0,39,0,0,0,-1,0,0,0,1
43,0,0,2,0,0,0,0,2,0,22,0,14,0,0,0,-1,0,0,0,1
41,1,0,4,0,2,0,0,2,0,13,0,21,0,0,0,-1,0,10,0,1
45,0,0,2,0,0,0,0,2,0,13,0,25,0,0,0,9493,0,0,0,0
54,0,0,3,0,2,0,0,2,0,26,0,21,0,0,0,-1,0,0,0,1
26,0,0,2,0,1,0,0,2,0,12,0,7,0,0,0,10451,0,0,0,0
30,0,0,1,0,0,0,0,1,0,15,0,8,0,0,0,6356,0,0,0,1
121,0,0,2,0,0,0,0,2,0,12,0,25,76,3,0,-1,0,0,0,1
67,0,0,2,0,1,0,0,2,0,14,0,46,0,0,0,8795,0,0,0,0
22,0,0,1,0,0,0,0,1,0,14,0,1,0,0,0,-1,0,0,0,1
69,0,0,3,2,1,0,0,1,0,51,0,11,0,0,0,5566,0,0,0,1
56,0,0,2,0,0,0,0,3,0,15,0,34,0,0,0,-1,0,0,0,0
32,0,0,2,1,1,0,1,0,0,25,0,0,0,0,0,-1,0,4,0,1
28,0,0,2,0,1,0,0,2,0,12,0,9,0,0,0,10555,0,0,0,0
197,0,0,3,1,1,0,0,1,0,44,0,13,132,16,0,-1,0,0,0,1
50,0,0,3,0,1,0,0,2,0,25,1,18,0,0,0,351,0,0,0,1
77,0,0,1,0,0,0,0,5,0,13,0,57,0,0,0,8879,0,0,0,0
77,0,0,3,0,2,0,0,5,0,30,0,40,0,0,0,11315,0,0,0,0
46,0,0,1,0,0,0,0,4,0,13,0,26,0,0,0,7407,0,0,0,0
60,0,0,2,0,0,0,0,3,0,20,0,33,0,0,0,6182,0,0,0,0
114,0,0,5,0,0,0,0,2,0,11,1,8,87,5,0,-1,0,3,0,1
22,0,0,1,0,0,0,0,2,0,12,0,3,0,0,0,11439,0,0,0,1
378,0,0,3,4,1,0,0,3,0,45,1,34,291,9,0,9200,0,11,0,1
27,0,0,1,0,0,0,0,1,0,13,0,7,0,0,0,8318,0,0,0,1
52,0,0,1,0,0,0,0,3,0,16,0,29,0,0,0,9909,0,0,0,0
37,0,0,2,1,1,0,0,1,0,29,1,1,0,0,0,-1,0,4,0,1
29,0,0,2,0,1,0,0,1,0,21,0,1,0,0,0,-1,0,0,0,1
30,0,0,1,0,0,0,0,1,0,11,0,12,0,0,0,9604,0,0,0,0
43,0,0,2,0,0,0,0,1,0,14,0,22,0,0,0,9702,0,1,0,0
71,0,0,2,0,0,0,0,4,0,18,0,46,0,0,0,-1,0,0,0,1
42,0,0,2,0,1,0,0,1,0,34,0,1,0,0,0,-1,1,0,0,0
93,0,0,1,0,0,0,0,1,0,11,0,75,0,0,0,-1,0,0,0,1
33,0,0,1,0,0,0,0,2,0,15,0,11,0,0,0,-1,0,0,0,1
49,0,0,4,0,3,0,0,3,0,22,0,20,0,0,0,-1,0,0,0,0
72,0,0,2,0,1,0,0,3,0,24,0,21,19,6,0,-1,0,0,0,0
44,0,0,2,0,0,0,0,2,0,16,0,21,0,0,0,5826,0,0,0,1
79,0,0,1,0,0,0,0,4,0,23,0,49,0,0,0,-1,0,0,0,1
115,0,0,3,0,1,0,0,5,0,14,1,94,0,6,0,961,0,2,0,1
45,0,0,3,1,1,0,0,1,0,22,0,16,0,0,0,9832,0,2,0,0
48,0,0,3,0,1,0,0,3,0,16,0,25,0,0,0,-1,0,2,0,1
52,0,0,3,0,1,0,0,1,0,24,0,21,0,0,0,-1,0,0,0,0
42,0,0,1,0,0,0,0,2,0,11,0,24,0,0,0,9450,0,0,0,0
38,0,0,1,0,0,0,0,1,0,11,0,6,13,2,0,7752,0,0,0,0
87,0,0,1,0,0,0,0,1,0,10,0,1,68,2,0,7160,0,0,0,0
41,0,0,1,0,0,0,0,4,0,8,0,26,0,0,0,9658,0,0,0,0
59,0,0,2,1,0,0,0,3,0,22,0,30,0,0,0,9516,0,0,0,0
41,0,0,2,0,0,0,0,2,0,8,0,26,0,0,0,11554,0,0,0,0
52,0,0,1,0,0,0,0,5,0,12,0,33,0,0,0,-1,0,0,0,1
61,0,0,3,1,2,0,0,1,0,27,0,9,17,2,0,-1,0,0,0,1
84,0,0,2,0,0,0,0,4,0,19,0,58,0,0,0,6793,0,0,0,0
36,0,0,3,0,0,0,0,1,0,13,0,8,7,2,0,-1,0,0,0,1
58,0,0,3,0,1,0,0,1,0,34,0,17,0,0,0,-1,0,2,0,1
45,0,0,2,0,0,0,0,5,0,15,1,23,0,0,0,618,0,0,0,1
65,0,0,2,0,1,0,0,3,0,21,0,37,0,0,0,9965,1,1,0,0
17,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,3,0,1
64,0,0,1,0,0,0,0,3,0,16,0,41,0,0,0,7232,0,0,0,0
46,0,0,2,0,0,0,0,3,0,12,0,27,0,0,0,8588,0,0,0,0
232,0,0,6,0,1,0,0,4,0,28,1,56,0,9,0,6550,0,2,0,1
26,0,0,1,0,0,0,0,1,0,18,0,1,0,0,0,6412,0,0,0,0
102,0,0,1,0,0,0,0,4,0,18,0,77,0,0,0,7934,0,0,0,0
28,0,0,1,0,0,0,0,2,0,10,0,11,0,0,0,10123,0,0,0,0
36,0,0,2,1,0,0,0,2,0,14,0,15,0,0,0,-1,0,0,0,1
95,0,0,6,0,1,0,0,2,0,15,1,4,68,5,0,720,0,0,0,1
18,0,0,1,0,0,0,0,1,0,10,0,1,0,0,0,6600,0,0,0,0
50,0,0,1,0,0,0,0,3,0,12,0,31,0,0,0,11232,0,0,0,0
64,0,0,2,0,0,0,0,3,0,25,0,32,0,0,0,8490,0,0,0,0
46,0,0,2,0,0,0,0,2,0,12,0,27,0,0,1,-1,0,0,0,1
44,0,0,2,0,0,0,0,1,0,18,0,19,0,0,0,10146,0,0,0,0
54,0,0,2,0,0,0,0,2,0,22,0,25,0,0,0,10036,0,0,0,0
26,0,0,1,0,0,0,0,1,0,18,0,1,0,0,0,9576,0,0,0,0
86,0,0,1,0,0,0,0,9,0,9,0,70,0,0,0,10779,0,0,0,0
38,0,0,2,0,0,0,0,1,0,12,0,12,6,2,0,11167,0,0,0,0
31,0,0,2,0,0,0,0,1,0,14,0,10,0,0,0,9132,0,0,0,0
99,0,0,3,0,0,0,0,8,0,20,0,72,0,0,1,2535,0,0,0,1
34,0,0,1,0,0,0,0,3,0,12,0,15,0,0,0,8253,0,0,0,0
19,0,0,1,0,0,0,0,1,0,11,0,1,0,0,0,7830,0,0,0,0
29,0,0,1,0,0,0,0,1,0,21,0,1,0,0,0,-1,0,0,0,0
80,0,0,2,0,0,0,0,5,0,16,0,57,0,0,0,9556,0,0,0,0
44,0,0,3,0,1,0,0,1,0,26,0,11,0,0,0,9885,0,0,0,0
70,0,0,1,0,0,0,0,3,0,8,0,55,0,2,0,8362,0,0,0,0
57,0,0,1,0,0,0,0,2,0,21,0,29,0,0,0,9368,0,0,0,0
25,1,0,3,0,2,0,1,0,0,18,0,0,0,0,0,-1,0,14,0,1
27,0,0,1,0,0,0,0,1,0,14,0,6,0,0,0,-1,0,0,0,1
45,0,0,2,0,1,0,0,2,0,16,0,22,0,2,0,9246,0,0,0,0
28,0,0,1,0,0,0,0,1,0,20,0,1,0,0,0,11015,0,0,0,0
99,0,0,1,0,0,0,0,3,0,12,0,80,0,0,0,10124,0,0,0,0
39,0,0,1,0,0,0,0,1,0,20,0,12,0,0,0,2543,0,0,0,1
43,0,0,1,0,0,0,0,2,0,11,0,25,0,0,0,11240,0,0,0,0
34,0,0,2,0,1,0,0,2,0,13,0,14,0,0,0,-1,0,0,0,0
258,0,0,14,0,0,0,0,4,0,16,0,35,174,23,0,7224,0,0,0,1
56,0,0,2,0,0,0,0,4,0,15,0,34,0,0,0,-1,0,0,0,1
46,0,0,2,0,1,0,0,2,0,16,0,23,0,0,0,9246,0,0,0,0
125,0,0,2,0,0,0,0,6,0,7,0,111,0,0,0,10452,0,0,0,0
78,0,0,3,0,1,0,0,3,0,22,0,49,0,0,0,-1,1,0,0,0
38,0,0,1,0,0,0,0,2,0,10,0,21,0,0,0,8260,0,0,0,0
37,0,0,1,0,0,0,0,1,0,18,1,12,0,0,0,-1,0,0,0,1
50,0,0,2,1,0,0,0,3,0,22,0,21,0,0,0,9516,0,0,0,0
797,0,0,13,0,2,0,0,1,0,17,0,3,769,65,0,6555,0,1,0,1
92,0,0,2,0,0,0,0,3,0,13,0,72,0,0,0,208,0,0,0,0
41,0,0,2,0,1,0,0,2,0,16,0,18,0,0,0,9246,0,0,0,0
35,0,0,4,0,2,0,0,1,0,17,1,11,0,0,0,-1,0,0,0,1
24,0,0,1,0,0,0,0,1,0,16,0,1,0,0,0,-1,0,0,0,0
29,0,0,1,0,0,0,0,2,0,10,0,12,0,0,0,10936,0,0,0,0
23,0,0,1,0,0,0,0,1,0,15,0,1,0,0,0,-1,0,0,0,0
58,0,0,3,1,1,0,0,2,0,25,0,26,0,0,0,3461,0,3,0,1
265,0,0,13,0,0,0,0,5,0,12,0,36,209,22,0,-1,0,0,0,1
50,0,0,3,0,1,0,0,2,0,19,0,14,9,2,0,11525,0,0,0,0
41,0,0,1,0,0,0,0,3,0,10,0,24,0,0,0,11511,0,0,0,0
32,0,0,1,0,0,0,0,3,0,8,0,17,0,0,0,11081,0,0,0,0
25,0,0,1,0,0,0,0,1,0,12,0,6,0,0,0,7595,0,0,0,1
70,0,0,2,0,1,0,0,7,0,19,0,44,0,0,0,8575,1,3,0,1
51,0,0,1,0,0,0,0,2,0,21,0,23,0,0,0,9368,0,0,0,0
25,0,0,1,0,0,0,0,1,0,9,0,9,0,0,0,7814,0,0,0,0
49,0,0,1,2,0,0,0,2,0,19,0,23,0,0,0,-1,0,0,0,0
53,0,0,2,0,1,0,0,6,0,11,0,35,0,0,0,10346,0,0,0,0
107,0,0,2,0,1,0,0,3,0,20,0,80,0,0,0,11677,1,0,0,0
135,0,0,2,0,1,0,0,4,0,15,1,27,85,6,0,-1,0,0,0,1
64,0,0,2,0,0,0,0,2,0,13,0,28,15,1,0,-1,0,0,0,1
16,0,0,1,0,0,0,0,1,0,8,0,1,0,0,0,10825,0,0,0,0
41,0,0,3,0,1,0,0,1,0,22,1,12,0,0,0,11162,0,0,0,1
28,0,0,1,0,0,0,0,1,0,10,0,11,0,0,0,7462,0,0,0,0
24,0,0,1,0,0,0,0,1,0,11,0,6,0,0,0,6612,0,0,0,0
65,0,0,2,1,1,0,0,2,0,29,0,29,0,0,0,9536,0,0,0,0
64,0,0,1,0,0,0,0,2,0,15,0,42,0,0,0,10990,0,0,0,0
35,0,0,2,0,1,0,0,2,0,17,0,11,0,0,0,11000,0,0,0,0
57,0,0,4,0,1,0,0,4,0,20,0,30,0,0,0,-1,0,0,0,1
25,0,0,1,0,0,0,0,1,0,11,0,7,0,0,0,312,0,0,0,1
27,0,0,3,0,2,0,0,1,0,19,0,1,0,0,0,-1,0,0,0,0
103,0,0,1,0,0,0,0,4,0,14,0,82,0,0,0,6691,0,0,0,0
30,0,0,1,0,0,0,0,1,0,22,0,1,0,0,0,8766,0,0,0,0
41,0,0,2,0,0,0,0,1,0,10,0,10,13,2,0,6409,0,0,0,1
42,0,0,1,0,0,0,0,3,0,21,0,14,0,0,0,8162,0,0,0,1
74,0,0,2,0,0,0,0,9,0,12,0,55,0,0,0,-1,0,0,0,1
34,0,0,1,0,0,0,0,1,0,26,0,1,0,0,0,453,0,0,0,0
138,0,0,2,0,0,0,0,1,0,16,0,10,104,8,0,7869,0,0,0,0
24,0,0,1,0,0,0,0,1,0,16,0,1,0,0,0,6733,0,0,0,0
91,0,0,1,0,0,0,0,2,0,17,0,8,58,11,0,6666,0,0,0,0
22,0,0,1,0,0,0,0,1,0,14,0,1,0,0,0,9740,0,0,0,0
59,0,0,1,0,0,0,0,2,0,10,0,42,0,0,0,8508,0,0,0,0
47,0,0,2,0,0,0,0,2,0,19,0,21,0,0,0,-1,0,0,0,1
51,0,0,2,0,0,0,0,1,0,12,0,11,20,2,0,10442,0,0,0,0
60,0,0,1,0,0,0,0,3,0,10,0,43,0,0,0,11511,0,0,0,0
32,0,0,1,0,0,0,0,1,0,17,0,8,0,0,0,-1,0,0,0,1
34,0,0,2,0,0,0,0,1,0,12,0,15,0,0,0,-1,0,0,0,1
74,0,0,2,0,0,0,0,3,0,24,0,43,0,0,0,7513,0,0,0,0
59,0,0,1,0,0,0,0,3,0,10,0,42,0,2,0,11511,0,0,0,0
53,0,0,2,0,0,0,0,4,0,10,0,36,0,0,0,9837,1,0,0,0
122,0,0,2,0,0,0,0,1,0,15,0,100,0,0,0,9908,0,0,0,0
27,0,0,3,0,2,0,0,0,0,20,0,0,0,0,0,10507,1,0,0,1
82,0,0,1,0,0,0,0,4,0,29,0,46,0,1,0,8364,0,0,0,1
72,0,0,4,2,1,0,0,2,0,41,0,24,0,0,1,6621,0,0,0,1
61,0,0,1,0,0,0,0,4,0,11,0,43,0,0,0,9845,0,0,0,0
29,0,0,1,0,0,0,0,2,0,12,0,10,0,0,0,572,0,0,0,1
60,0,0,2,0,0,0,0,5,0,12,1,28,12,2,0,-1,0,8,0,1
45,0,0,2,0,1,0,0,2,0,16,0,22,0,0,0,12218,0,0,0,0
27,0,0,1,0,0,0,0,1,0,19,0,1,0,0,0,7029,0,0,0,0
39,0,0,1,0,0,0,0,2,0,13,0,19,0,0,0,1849,0,3,0,0
31,0,0,1,0,0,0,0,1,0,16,0,8,0,0,0,227,0,0,0,1
81,0,0,3,0,1,0,0,2,0,17,0,57,0,0,0,11433,0,0,0,0
29,0,0,1,0,0,0,0,1,0,10,0,12,0,0,0,10608,0,0,0,0
71,0,0,1,0,0,0,0,6,0,18,0,46,0,0,0,9335,0,0,0,1
52,0,0,1,0,0,0,0,1,0,17,0,8,19,2,0,-1,0,0,0,1
45,0,0,2,0,0,0,0,4,0,6,0,32,0,0,0,9335,0,0,0,0
49,0,0,2,0,0,0,0,3,0,10,0,28,3,2,0,-1,0,0,0,1
30,0,0,2,0,1,0,0,2,0,14,0,9,0,0,0,-1,0,3,0,1
38,0,0,4,0,2,0,0,1,0,18,0,13,0,0,0,11450,0,0,0,0
32,0,0,3,1,1,0,0,1,0,16,0,9,0,0,0,-1,0,0,0,1
37,1,0,4,0,2,0,0,2,0,15,0,15,0,0,0,-1,0,12,0,1
30,0,0,1,0,0,0,0,1,0,11,0,12,0,0,0,11033,0,0,0,0
31,0,0,1,0,0,0,0,1,0,17,0,7,0,0,0,5180,0,0,0,1
54,0,0,2,0,0,0,0,4,0,19,1,20,7,2,0,-1,0,0,0,1
44,0,0,1,0,0,0,0,2,0,11,0,26,0,0,0,11240,0,0,0,0
44,0,0,3,0,1,0,0,2,0,18,0,19,0,0,0,-1,0,0,0,1
108,0,0,5,0,1,0,0,2,0,13,1,5,82,7,0,3169,0,0,0,1
45,0,0,2,1,0,0,0,2,0,19,0,19,0,0,0,-1,0,0,0,1
24,0,0,1,0,0,0,0,1,0,10,0,7,0,0,0,-1,0,0,0,1
76,0,0,1,0,0,0,0,2,0,15,0,54,0,0,0,7828,0,0,0,0
38,0,0,1,0,0,0,0,1,0,11,0,6,13,2,0,7752,0,0,0,0
37,0,0,1,0,0,0,0,2,0,13,0,17,0,0,0,1849,0,3,0,0
17,0,0,1,0,0,0,0,1,0,8,0,2,0,0,0,-1,0,0,0,1
47,0,0,1,0,0,0,0,1,0,16,0,24,0,0,0,9548,0,0,0,0
42,0,0,1,0,0,0,0,3,0,24,0,11,0,0,0,7175,0,0,0,1
114,0,0,3,0,1,0,0,4,0,16,0,30,60,6,0,7879,0,0,0,1
32,0,0,1,1,0,0,0,1,0,16,0,9,0,0,0,7248,0,0,0,1
45,0,0,2,0,0,0,0,4,0,8,0,30,0,0,0,11473,0,0,0,0
43,0,0,1,0,0,0,0,2,0,20,0,16,0,0,0,-1,0,0,0,0
55,0,0,1,0,0,0,0,2,0,8,0,40,0,0,0,8183,0,0,0,0
62,0,0,1,0,0,0,0,2,0,12,0,43,0,0,0,7693,0,0,0,0
34,0,0,2,0,1,0,0,2,0,14,0,13,0,0,0,11381,0,0,0,0
27,0,0,1,0,0,0,0,1,0,14,0,6,0,0,0,-1,0,2,0,1
54,0,0,2,0,0,0,0,3,0,19,1,20,7,2,0,5617,0,0,0,1
71,0,0,3,0,1,0,0,5,0,25,0,39,0,0,0,11916,0,0,0,0
64,0,0,1,0,0,0,0,3,0,10,0,47,0,0,0,11511,0,0,0,0
43,0,0,2,0,1,0,0,3,0,17,0,19,0,0,0,10067,0,0,0,0
26,0,0,1,0,0,0,0,1,0,12,0,7,0,0,0,7517,0,0,0,1
37,0,0,2,0,0,0,0,2,0,14,0,16,0,0,0,10363,0,0,0,1
36,0,0,2,0,0,0,0,1,0,11,0,18,0,0,0,10077,0,0,0,0
85,0,0,3,0,0,0,0,4,0,24,0,54,0,0,1,4386,0,0,0,1
252,0,0,3,0,1,0,0,8,0,11,0,89,144,2,0,10126,0,0,0,1
249,0,0,2,0,1,0,0,2,0,24,0,5,212,4,0,-1,0,0,0,1
39,0,0,1,0,0,0,0,2,0,10,0,22,0,0,0,8260,0,0,0,0
46,0,0,2,0,1,0,0,4,0,10,0,29,0,0,0,11629,0,1,0,0
29,0,0,1,0,0,0,0,2,0,13,0,9,0,0,0,251,0,0,0,1
63,0,0,1,0,0,0,0,2,0,9,0,26,20,2,0,8840,0,0,0,0
85,0,0,2,0,0,0,0,3,0,21,0,57,0,0,0,8182,1,0,0,0
57,0,0,3,0,1,0,0,5,0,16,1,34,0,0,0,-1,0,0,0,1
72,0,0,3,0,1,0,0,1,0,20,0,45,0,0,0,8101,1,0,0,0
49,0,0,2,0,0,0,0,2,0,15,0,21,5,2,0,10635,0,0,0,0
38,0,0,2,0,0,0,0,3,0,12,0,19,0,0,0,3293,0,0,0,1
53,0,0,3,0,1,0,0,2,0,35,0,11,0,0,0,-1,0,3,0,1
72,0,0,1,0,0,0,0,2,0,12,0,14,38,6,0,-1,0,0,0,1
45,0,0,2,0,1,0,0,1,0,25,0,13,0,0,0,-1,0,0,0,1
74,0,0,3,5,2,0,0,1,0,66,1,1,0,0,0,-1,0,6,0,1
38,0,0,1,0,0,0,0,1,0,11,0,6,13,2,0,7752,0,0,0,0
71,0,0,2,0,0,0,0,6,0,12,0,52,0,0,0,6596,0,0,0,1
67,0,0,2,0,0,0,0,2,0,15,0,28,16,2,0,-1,0,0,0,0
67,0,0,2,0,1,0,0,2,0,16,0,44,0,0,0,10945,0,0,0,0
25,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,-1,0,0,0,1
101,0,0,5,0,1,0,0,4,0,22,1,45,26,4,0,-1,0,0,0,1
47,0,0,2,0,0,0,0,1,0,15,0,25,0,0,0,8799,0,0,0,0
44,0,0,1,0,0,0,0,1,0,21,0,16,0,0,0,8373,0,0,0,0
47,0,0,2,0,0,0,0,1,0,11,0,29,0,0,0,9138,0,3,0,0
48,0,0,4,0,0,0,0,3,0,11,0,30,0,0,0,9651,0,0,0,0
45,0,0,2,0,0,0,0,1,0,15,0,23,0,2,0,6726,0,0,0,0
32,0,0,2,0,1,0,0,1,0,24,0,1,0,0,0,7407,0,2,0,0
68,0,0,2,0,0,0,0,3,0,14,0,47,0,0,0,11055,0,0,0,0
64,0,0,1,0,0,0,0,4,0,26,0,31,0,0,0,6980,0,0,0,0
30,0,0,1,0,0,0,0,1,0,16,0,7,0,0,0,1187,0,0,0,1
48,0,0,1,0,0,0,0,2,0,18,0,8,14,2,0,9852,0,0,0,0
51,0,0,2,0,0,0,0,4,0,11,0,33,0,0,0,9431,0,0,0,0
49,0,0,2,0,0,0,0,1,0,12,0,22,7,2,0,10632,0,0,0,0
30,1,0,3,0,2,0,0,1,0,14,0,9,0,0,0,7911,0,11,0,1
42,0,0,2,0,1,0,0,1,0,23,0,1,10,2,0,8156,0,0,0,0
26,0,0,1,0,0,0,0,1,0,18,0,1,0,0,0,-1,0,0,0,0
45,0,0,2,2,1,0,0,1,0,32,0,6,0,0,0,3690,0,4,0,1
53,0,0,2,0,0,0,0,4,0,19,0,27,0,0,0,6683,0,0,0,0
115,0,0,3,0,0,0,0,4,0,12,0,25,70,9,0,6986,0,0,0,1
155,0,0,2,0,0,0,0,12,0,13,0,135,0,1,0,5310,0,2,0,1
120,0,0,2,0,0,0,0,1,0,15,0,98,0,0,0,9908,0,0,0,0
49,0,0,2,0,1,0,0,4,0,17,0,20,0,0,0,-1,0,0,0,0
47,0,0,1,0,0,0,0,3,0,12,0,28,0,0,0,10632,0,0,0,0
44,0,0,2,0,0,0,0,2,0,12,0,25,0,0,0,5727,0,1,0,0
35,0,0,2,0,0,0,0,1,0,14,0,14,0,0,0,-1,0,3,0,0
37,0,0,1,0,0,0,0,3,0,20,0,10,0,0,0,5464,0,0,0,1
28,0,0,2,0,1,0,0,1,0,12,0,9,0,0,0,8892,0,0,0,1
122,0,0,1,0,0,0,0,4,0,20,0,95,0,0,0,316,0,0,0,0
18,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,-1,0,4,0,1
93,0,0,1,0,0,0,0,4,0,12,0,74,0,1,0,-1,0,0,0,1
41,0,0,1,0,0,0,0,2,0,9,0,4,20,3,0,287,0,0,0,1
68,0,0,2,0,1,0,0,2,0,18,0,43,0,0,0,-1,0,0,0,1
73,0,0,2,0,0,0,0,3,0,18,0,25,22,2,0,5745,0,0,0,0
30,0,0,1,0,0,0,0,1,0,22,0,1,0,0,0,-1,0,0,0,0
35,0,0,1,0,0,0,0,1,0,14,0,14,0,0,0,9485,0,0,0,0
125,0,0,1,6,0,0,0,1,0,32,0,1,84,9,0,-1,0,0,0,1
37,0,0,2,1,1,0,0,1,0,29,1,1,0,0,0,-1,0,4,0,1
73,0,0,1,0,0,0,0,5,0,19,1,47,0,0,0,4436,0,0,0,1
33,0,0,1,0,0,0,0,1,0,17,0,9,0,0,0,-1,0,3,0,1
30,0,0,3,0,1,0,0,1,0,16,0,7,0,0,0,-1,0,0,0,1
71,0,0,1,0,0,0,0,1,0,11,0,6,46,6,0,7752,0,0,0,0
50,0,0,2,0,0,0,0,3,0,12,0,31,0,0,0,8627,0,0,0,1
36,0,0,2,0,0,0,0,1,0,14,0,15,0,0,0,-1,0,0,0,1
78,0,0,1,0,0,0,0,4,0,19,0,52,0,0,0,558,0,0,0,1
32,0,0,2,0,1,0,0,1,0,17,0,8,0,0,0,4637,0,0,0,1
41,0,0,2,0,0,0,0,3,0,10,0,24,0,0,0,-1,0,0,0,1
45,0,0,2,0,1,0,0,3,0,17,0,21,0,0,0,10067,0,0,0,0
36,0,0,1,1,0,0,0,2,0,18,0,11,0,0,0,7352,0,0,0,1
31,0,0,1,0,0,0,0,1,0,17,0,7,0,0,0,-1,0,0,0,1
52,0,0,2,0,1,0,0,2,0,16,0,4,24,1,0,-1,0,5,0,1
55,0,0,1,0,0,0,0,3,0,10,0,38,0,0,0,11511,0,0,0,0
62,0,0,2,0,0,0,0,3,0,10,0,45,0,0,0,7406,0,0,0,0
64,0,0,3,0,1,0,0,5,0,10,0,47,0,0,0,-1,1,0,0,1
29,0,0,1,0,0,0,0,1,0,13,0,9,0,0,0,-1,0,0,0,1
54,0,0,3,0,0,0,0,2,0,11,1,8,27,2,0,5404,0,3,0,1
79,0,0,2,0,1,0,0,6,0,14,0,58,0,0,0,9387,0,0,0,1
45,0,0,3,0,0,0,0,2,0,15,0,23,0,0,0,8347,0,0,0,1
38,0,0,4,0,2,0,0,2,0,17,0,14,0,0,0,-1,0,0,0,0
49,0,0,3,0,1,0,0,2,0,25,0,17,0,0,0,148,0,0,0,1
61,1,0,3,0,2,0,0,2,0,14,0,40,0,0,0,-1,0,11,0,1
31,0,0,1,0,0,0,0,4,0,10,0,14,0,0,0,-1,0,0,0,1
